"Year","date","thermo.depth","n2","sch_stab","temp_1.6m","temp_5m","temp_9m","mean_fDOM","mean_Chla","DOsat_surface","DOsat_5m","DOsat_9m","daily_CH4","mean_CO2_0.1","mean_CH4_0.1","mean_CO2_1.6","mean_CH4_1.6","mean_CO2_3.8","mean_CH4_3.8","mean_CO2_5","mean_CH4_5","mean_CO2_6.2","mean_CH4_6.2","mean_CO2_8","mean_CH4_8","mean_CO2_9","mean_CH4_9","mean_CO2_6","mean_CH4_6","PAR_umolm2s_Average","Rain_Total_mm","WindSpeed_Average_m_s"
2020,2020-05-10,4.35886549588574,0.00192837802936359,6.41447078383377,13.4822394366197,9.94443675352113,8.19527322535211,15.8501408450704,4.60408450704225,102.419154929577,0.0154666690140845,1.77255630961517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.927299433393,0,2.6104125
2020,2020-05-11,4.38159133874865,0.00198972960846567,7.28278539488112,13.9724380165289,9.98515704958678,8.22280614049587,15.0599173553719,3.74181818181818,104.85479338843,0.150730446280992,1.77595720788153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.344604012346,0,2.69745694444444
2020,2020-05-12,4.18129384496011,0.00197738917644245,7.58710008774737,13.9156690140845,10.2067308450704,8.23456378169014,14.8154225352113,3.46549295774648,104.934154929577,0.706340218309859,1.77960636357608,-0.0114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.546664940476,0,2.21016597222222
2020,2020-05-13,4.43831671896874,0.00178612881379074,7.17902029629533,13.9499645390071,10.1723906382979,8.27660085815603,14.7997163120567,4.26695036170213,106.214680851064,0.0280763333333333,1.78313389936763,-0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.536222569444,0,1.76705833333333
2020,2020-05-14,4.44066864664861,0.0018278030224477,9.4628243849204,14.1925428571429,10.2402363357143,8.27645432857143,14.6209285714286,3.83657142857143,108.282,0,1.78665025948749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.7594,0.0135819444444444,1.14420555555556
2020,2020-05-15,4.14899476557381,0.00191698176254623,13.645219851811,14.5814196428571,10.3463914553571,8.28682249107143,14.8365178571429,3.21116071428571,110.055625,0.00378579464285714,1.78984028278473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.449167532051,0,2.09073194444444
2020,2020-05-16,3.93262265949212,0.00215231806189904,20.28860326847,15.9840979020979,10.3047935244755,8.32759286013986,14.6546853146853,3.49377622377622,114.142167832168,0,1.79364079554672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.996935436347,0,1.60361458333333
2020,2020-05-17,3.55143014740393,0.00301136240407452,24.4633743855051,16.2431888111888,10.3700003006993,8.33436472027972,15.1232867132867,3.99048951048951,117.522377622378,0,1.79713039435873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.215286458333,0,1.72006666666667
2020,2020-05-18,3.11026643273802,0.00346289328032508,25.0580707352262,16.6281417322835,10.384082,8.38738292125984,15.256062992126,5.62070866141732,119.488897637795,0,1.80055358790204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.234424305556,0.00264583333333333,1.39104930555556
2020,2020-05-19,3.22696983554034,0.00311049952877786,19.0412451715056,17.1967832167832,10.3978828811189,8.42184405594406,14.6433566433566,7.64678321678322,113.911608391608,0,1.80408934257531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.1595424576649,0.0483305555555556,2.94797569444444
2020,2020-05-20,3.93993331990515,0.0019229745697239,10.2072006198028,15.6116573426573,10.3862485454545,8.45123621678322,15.4362937062937,7.70664333566434,105.181258741259,0,1.80755876993859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4130444444444,0.0345722222222222,2.31932152777778
2020,2020-05-21,4.41133734097618,0.00180198569374318,6.39501516211131,14.0152214285714,10.3919621428571,8.43172332142857,17.402,8.09521431428571,102.651214285714,0,1.81102127411909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.0527627314815,0.0310444444444444,3.70688958333333
2020,2020-05-22,4.63512920016335,0.00174546705199603,7.45523232426392,13.2411258741259,10.4308599300699,8.42714013286713,20.7140559440559,6.47671327272727,95.3574125874126,0,1.81447772327743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.20699375,0.0141111111111111,1.65425208333333
2020,2020-05-23,4.5694043750211,0.00174786313909217,10.4965610102884,13.2997622377622,10.4031478461538,8.4313851958042,22.3281118881119,5.60265734965035,100.203986013986,0,1.81792732499701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.698748611111,0,1.72983125
2020,2020-05-24,4.10282598733108,0.00266568980765212,13.4294249121936,13.7122605633803,10.4628595774648,8.44816667605634,22.4666197183099,7.06485914788732,109.403098591549,0,1.82136665576743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.969634424603,0.0047625,2.02906597222222
2020,2020-05-25,4.42738587964092,0.00173855694848121,15.2041399744723,13.868312,10.57207936,8.473180144,22.52136,7.813919984,115.92456,0,1.82470913843436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.156462954981,0.000529166666666667,1.03202361111111
2020,2020-05-26,3.97056602445325,0.00261460554267172,16.4106169864569,14.1892042253521,10.5129418802817,8.48158511971831,22.4826056338028,7.79042254929577,121.161126760563,0,1.82824022488764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.805632539683,0,0.958395833333333
2020,2020-05-27,3.98960410273432,0.00225787595453555,18.0616398312364,14.3181197183099,10.505420028169,8.50877069014084,23.0030281690141,9.38936620422535,124.869718309859,0,1.83165153202414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.837739471925,0.00194027777777778,1.09255972222222
2020,2020-05-28,4.11776696422877,0.00189470817094219,17.231528911548,15.152514084507,10.5685305985915,8.53233027464789,21.6407042253521,9.53943659859155,127.104295774648,0,1.83508487752291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.736236805556,0.00970138888888889,2.4505625
2020,2020-05-29,4.15407851581026,0.00174472944012907,21.8944001165941,15.2925281690141,10.5421188028169,8.56051921126761,22.6611971830986,8.8059859084507,134.671690140845,0,1.83849331312856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.226095012626,0.00617361111111111,1.19150416666667
2020,2020-05-30,1.67606657400319,0.00842534467110139,27.1170584787921,15.6692535211268,10.5320263380282,8.57496842957747,22.8904225352113,7.95802818309859,134.344295774648,0,1.84188912134481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.417896180556,0,2.07592430555556
2020,2020-05-31,1.41772070953315,0.010405200821234,28.335074999204,16.2965594405594,10.5592488111888,8.60269134265734,22.4227972027972,6.71804196503497,137.053286713287,0,1.84529199954332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.780896682099,0,2.65210972222222
2020,2020-06-01,2.34482857408553,0.00596753869171991,23.9634259037067,17.4033098591549,10.5872502112676,8.64626154929577,20.3593661971831,5.58669014788732,132.729295774648,0,1.84867462321297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.526388580247,0,2.54676180555556
2020,2020-06-02,2.26406551803604,0.00614119169283755,26.1739953164913,17.4968111888112,10.5653794405594,8.68144343356643,20.52,6.44804195104895,135.069230769231,0,1.85206999448306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.676467361111,0,1.46302222222222
2020,2020-06-03,1.47863221367762,0.00758341953011864,30.2926559387258,17.8266993006993,10.5878640559441,8.7088215944056,21.3373426573427,5.90237762237762,138.72986013986,0,1.85544970690911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.544792361111,0,1.95873680555556
2020,2020-06-04,0.84589181533608,0.0092185271494209,33.1759222257718,18.3596338028169,10.575146971831,8.73375866197183,21.0307042253521,5.5490140915493,139.982464788732,0,1.85883115232651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.447440117521,0.00529166666666667,1.69116388888889
2020,2020-06-05,1.41003565389892,0.00868526110667646,32.7505575977489,18.8040141843972,10.6139122695035,8.75174046808511,20.6830496453901,6.04843972340426,139.940921985816,0,1.86219115651403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.937908333333,0.00811388888888889,1.36537986111111
2020,2020-06-06,1.22689770036286,0.01257120297412,37.6416943051858,19.0652797202797,10.5862772027972,8.76522576923077,20.4766433566434,6.58923076923077,140.649020979021,0,1.86555210753627,0.1764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.313192592593,0.000529166666666667,2.03943472222222
2020,2020-06-07,1.29817521904804,0.0127992265748514,40.0798771215193,19.6450354609929,10.5854529787234,8.79688917730496,20.6847517730496,5.78929078014184,143.568652482269,0,1.86890604628371,-0.0696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.933341987179,0.000529166666666667,2.48120763888889
2020,2020-06-08,1.52689286079481,0.0117052974031977,38.4681666411358,20.2057559055118,10.6118858267717,8.80603820472441,20.5905511811024,5.87149606299213,145.29157480315,0.0240018031496063,1.87215092762339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.687165793781,0,1.52750694444444
2020,2020-06-09,1.51138862075799,0.0113949916111959,40.1399559756307,20.4644647887324,10.6107579577465,8.82213155633803,21.0604929577465,6.26845071126761,145.815281690141,0,1.87561117212367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.659897222222,0,1.33982083333333
2020,2020-06-10,1.51897877781337,0.0122449819391945,42.4138405377351,20.9447253521127,10.5943343661972,8.83118392253521,20.8527464788732,6.69478874647887,148.067605633803,0,1.87892734122636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.950033333333,0.00123472222222222,1.93280277777778
2020,2020-06-11,1.59106898213174,0.0143781174174399,45.2109359688939,21.5184577464789,10.6460897183099,8.86745795070422,20.0579577464789,10.161901415493,147.195352112676,0,1.88225817957335,0.0678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.874769097222,0.000529166666666667,2.18237777777778
2020,2020-06-12,1.69556960844691,0.0128950705649083,42.2961713671205,23.156519379845,10.6392775193798,8.89062470542636,15.8362790697674,6.98961237984496,124.343333333333,0,1.92721191847841,0.2421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.47771350791,0,3.67971319444444
2020,2020-06-13,1.93412599006294,0.0103880129529088,38.4452557444926,23.0220559440559,10.6928042657343,8.88594816783217,15.4727272727273,5.93692307692308,121.021608391608,0,1.88891426951425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.198029502334,0.00264583333333333,2.42266111111111
2020,2020-06-14,2.07369241602312,0.00911583070798524,36.2686676012645,22.5464405594406,10.7347616083916,8.87989356643357,15.9221678321678,6.10216783216783,121.292797202797,0,1.8922281753839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.337860380117,0.00105833333333333,1.33834375
2020,2020-06-15,2.3609901883226,0.00832055867252107,30.7380268405367,21.8439160839161,10.7010212587413,8.92031565734266,16.3124475524476,6.41517482517482,118.434265734266,0,1.89553628766014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.380942361111,0.0361597222222222,1.38514930555556
2020,2020-06-16,2.5311470201018,0.00770899885828487,25.0792655956292,20.4324195804196,10.7051379020979,8.91600227272727,17.263986013986,7.26531468531469,112.913496503497,0,1.89883863662344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.596192929293,0.00970138888888889,1.33666388888889
2020,2020-06-17,3.20983700689924,0.00524270255840822,18.7354612820844,19.0461538461538,10.7302933566434,8.92478125874126,17.4513986013986,6.18412588111888,106.607972027972,0,1.9021352522914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.53850843254,0.0559152777777778,3.50788333333333
2020,2020-06-18,3.38304658437205,0.00366113181474729,15.304957382072,16.5251468531469,10.7793513986014,8.94361593006993,25.5065734265734,11.5353846013986,98.6084615384615,0,1.90542616442192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.437446527778,0.00599722222222222,1.17814305555556
2020,2020-06-19,3.35822005899245,0.00367509097943123,17.972206655167,16.7418041958042,10.7702755244755,8.96391310489511,25.8524475524476,12.2603496573427,106.455524475524,0,1.90871140251641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.385446527778,0.00105833333333333,0.968361805555556
2020,2020-06-20,2.84598578109817,0.00470594289398264,23.5625322228001,16.9756083916084,10.7516835664336,8.98083288111888,26.2216083916084,9.33846152447552,110.903216783217,0,1.9119909958228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.594825925926,0.000176388888888889,1.81479930555556
2020,2020-06-21,2.82496919054835,0.00417909446341744,25.2575619418651,17.4481056338028,10.8484221830986,8.98729166197183,26.9296478873239,7.42387324647887,122.850845070423,0,1.91527085851441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.155890343699,0.000176388888888889,1.24178194444444
2020,2020-06-22,2.84218521872649,0.00411244946191722,28.927026144454,17.7680307692308,10.8328423076923,9.02011198461538,27.6485384615385,6.21838462307692,128.256230769231,0,1.91849204946146,NA,34.0151,0.6966,27.9549,0.56615,189.035,0.1921,383.586,15.83465,358.36445,22.08705,401.79935,30.3249,379.922,44.8528,NA,NA,527.55331301925,0.000176388888888889,1.33273402777778
2020,2020-06-23,1.73940821195442,0.00600566067523218,29.2445920730307,18.2362624113475,10.8068095744681,9.02952537588653,27.6782978723404,5.70879431914894,131.330141843972,0,1.92180720649962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.505402695035,0.0015875,1.48070069444444
2020,2020-06-24,1.59459619227884,0.00659727021108387,31.5317815362662,18.5882464788732,10.8227269014085,9.05428849295775,27.1705633802817,5.86457747887324,132.608591549296,0,1.92505059781261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.869618029945,0,1.70333194444444
2020,2020-06-25,1.41042294581475,0.0081689489773996,34.5697729871168,19.1406363636364,10.814961048951,9.07124616083916,27.4848251748252,4.70902097902098,134.968321678322,0,1.92830529684818,0.1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.615115779344,0,1.78995069444444
2020,2020-06-26,1.79459586320536,0.0065963361837454,33.5851495817846,19.7006993006993,10.8292860839161,9.08905227272727,26.9732167832168,4.78636363636364,138.342307692308,0,1.93155162181627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.774125563436,0,1.71920833333333
2020,2020-06-27,1.59661608743579,0.00800139806310821,35.595194895889,20.0871489361702,10.852595106383,9.09260060283688,27.1395744680851,4.2890780141844,139.830638297872,0,1.93480790481613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.981006217902,0,2.34097916666667
2020,2020-06-28,1.7505339501702,0.00721292264512321,34.9855010116679,20.4280559440559,10.8443202097902,9.11705757342657,27.1316783216783,5.18643356643357,141.153776223776,0,1.93802795837896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.834966666667,0,1.92580833333333
2020,2020-06-29,1.76506045357403,0.00877498845977917,37.0569552975726,21.6658188976378,10.8425552755906,9.17246283464567,20.4877952755905,4.78259842519685,125.743937007874,0,2.17099963894222,0.3441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.509112606838,0,3.02179236111111
2020,2020-06-30,1.79325741836223,0.0093696976308291,39.4736812445654,21.3565563380282,10.8891169014085,9.56603391549296,23.3300704225352,4.98852112676056,135.209225352113,0,3.92932112756795,0.2279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.082551714597,0,2.01998125
2020,2020-07-01,1.60119579358614,0.00968679589708284,42.6463634617227,21.5648671328671,10.8915825874126,9.73406897202797,24.3969230769231,4.43783216083916,138.412027972028,0,2.6655414569069,0.4333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.07026720679,0,2.05653472222222
2020,2020-07-02,1.73961582152215,0.00964451879671212,44.6204423803287,22.1999366197183,10.8304383098592,9.84402585211268,23.5833802816901,4.21457746478873,139.55338028169,0.0108893802816901,1.95090809341917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.416856944444,0,1.87779236111111
2020,2020-07-03,1.64092493492157,0.0109913083189285,47.4787485864825,22.6987202797203,10.6501288811189,9.93482559440559,22.4804895104895,4.61972027972028,140.596433566434,0,1.95412489785487,0.1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.39918348893,0,1.96618819444444
2020,2020-07-04,1.79165115321134,0.010970498764945,47.84730333925,23.1521901408451,10.5299616901408,10.0052128591549,22.5406338028169,4.41035211267606,143.004718309859,0,1.95732257514527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.04340625
2020,2020-07-05,1.8680911568468,0.0106584966597046,48.2358804942033,23.5345384615385,10.4476878321678,10.0678404195804,22.348041958042,4.86160838461538,143.422447552448,0,1.9605266679821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.48049236111111
2020,2020-07-06,1.85262795087027,0.012195706447003,51.0227533749404,23.92,10.3783270634921,10.11797,22.5027777777778,4.88912698412698,145.684444444444,2.78925556349206,2.64991380421329,NA,20.9839,1.0658,24.2894,1.55035,130.53375,0.6739,390.9723,23.3494,406.45595,29.66115,525.33345,37.51605,486.80505,35.0709,NA,NA,NA,0,1.44524861111111
2020,2020-07-07,1.8637557741316,0.0126574778442749,52.1744628689945,24.5013006993007,10.3721128671329,10.154186993007,22.5122377622378,4.95188811188811,146.405174825175,3.82908971328671,2.92150462309187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.46401041666667
2020,2020-07-08,1.89236467345027,0.0123653295901488,53.4266049380677,24.8927972027972,10.4052197202797,10.1978034265734,22.0125174825175,5.08692307692308,145.554755244755,0,1.97009031897342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.26507569444444
2020,2020-07-09,1.93900533083571,0.0117635211991765,54.2214230095931,25.0884545454545,10.4439801398601,10.2413138461538,21.9279020979021,5.84454545454545,145.893006993007,0,1.97326790237887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.01364305555556
2020,2020-07-10,2.02190657022277,0.0123394384038857,53.7147403331957,25.3343802816901,10.4307518309859,10.2993395070423,22.6906338028169,6.24514085211268,151.568661971831,0,1.97644716578007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00176388888888889,1.38579513888889
2020,2020-07-11,2.13464831020792,0.0126258483707969,53.555974617271,25.6565244755245,10.4722483916084,10.3505924475524,22.3522377622378,5.44111888111888,148.848741258741,0,1.97960776766472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.05144930555556
2020,2020-07-12,2.29766672867652,0.0123092507392529,49.7975031105506,25.8546312056738,10.5353356028369,10.3959421985816,18.5875177304965,4.77737588652482,130.015035460993,0,1.98276940795523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.81950138888889
2020,2020-07-13,2.48637529391393,0.0137747001131996,50.0759685086359,25.7517043478261,10.554838173913,10.3452826956522,16.2218260869565,4.15034782608696,116.358608695652,1.78113968695652,3.2161120251507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047625,2.24658402777778
2020,2020-07-14,2.49089002318128,0.0132755320190645,50.3961152480691,25.622485915493,10.564993943662,10.4613706338028,17.3798591549296,4.26957746478873,121.046971830986,1.98299987323944,3.21941315084717,0.1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.04659791666667
2020,2020-07-15,2.4668276139396,0.0132155622505429,49.6087949002086,25.5167304964539,10.6004305673759,10.514680070922,17.7548936170213,4.8109219858156,123.220780141844,0.0136827588652482,1.99223124701776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.63498680555556
2020,2020-07-16,2.53126324688918,0.0141039770981666,49.7077414884368,25.6166993006993,10.6375541258741,10.5565270629371,18.3309090909091,5.8709090979021,127.184125874126,0.162550335664336,1.99536930456547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.55505138888889
2020,2020-07-17,2.48614035555044,0.0137975962888578,52.7164734004061,26.0819154929577,10.6679667605634,10.6001277464789,17.3980281690141,5.74394366197183,126.163521126761,0.0699252253521127,1.99850543524133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.01115486111111
2020,2020-07-18,2.44842407071062,0.0141039804969496,54.7986670518019,26.5646643356643,10.6921755944056,10.6427516083916,17.2781118881119,4.6958041958042,128.945734265734,0.062411020979021,2.00163916843384,0.0688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.70676527777778
2020,2020-07-19,2.45705695915122,0.0145319305710941,58.3065659743573,26.5195944055944,10.7429304895105,10.6800147552448,19.4732867132867,4.75832167832168,143.085734265734,0,2.00476674705256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.50990347222222
